"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Abbot of Keral Keep",2,1,3,4,75,19.4,99.4," 1 Boros Prowess 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-22#hoveydw_- 
","Deruchenko Alexander","R",2,"Creature","ORI",0.1,1.1,2
"2","Abrade",26,13,44,52,84.6,71.9,93.1," 2 Gruul Midrange 
 11 Izzet Prowess 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-23#kthanakit_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-24#gigy_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-24#armjr_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-27#icteridae_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-28#lilianaofthevess_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-28#kthanakit_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-29#dmwake_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-29#armjr_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-30#lilianaofthevess_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-05-01#kthanakit_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-05-01#granddrou_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-05-01#alpinco_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-05-01#craigilicious_- 
","Jonas De Ro","R",2,"Instant","HOU",1.9,14,2
"3","Aether Gust",51,24,77,96,80.2,70.8,87.6," 4 BTL Scapeshift 
 3 Dimir Control 
 2 Esper Control 
 4 Grinding Breach 
 3 Grixis Control 
 2 Izzet Control 
 1 Izzet Prowess 
 2 Omnath Saheeli 
 1 Polymorph 
 1 UBRG Shadow 
 1 WURG Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-16#bubbsei_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-17#albert_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-17#xwhale_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-17#soulstrong_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-20#_neptune_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-21#phill_hellmuth_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-21#tiemuuu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-21#hiyarako_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-22#soulstrong_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-22#xwhale_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-22#gazmon_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-23#kthanakit_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-23#sourceodin_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-24#kanister_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-24#tiemuuu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-24#sourceodin_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-27#soulstrong_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-27#funkimunki_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-29#spiderspace_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-29#tspjendrek_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-29#_stream_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-30#triosk_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-30#ouranos_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-05-01#hiyarako_- 
","Tomasz Jedruszek","U",2,"Instant","M20",3.7,25.8,2.1
"4","Alpine Moon",6,3,10,12,83.3,51.6,97.9," 3 Izzet Prowess 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-28#lilianaofthevess_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-30#lilianaofthevess_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-05-01#kthanakit_- 
","Alayna Danner","R",1,"Enchantment","M19",0.4,3.2,2
"5","Ancient Grudge",5,3,10,12,83.3,51.6,97.9," 3 Dredge 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-20#rhianne_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-20#kimchiman_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-21#kefka_- 
","Jim Nelson","R",2,"Instant","TSP",0.4,3.2,1.7
"6","Anger of the Gods",15,9,29,36,80.6,64,91.8," 2 BTL Scapeshift 
 2 Izzet Control 
 2 Polymorph 
 1 Skelementals 
 1 Taking Turns 
 1 WURG Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-17#albert_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-17#dragonfodder_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-21#tiemuuu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-22#kelmasterp_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-22#xwhale_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-22#bcs_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-24#tiemuuu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-29#spiderspace_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-30#triosk_- 
","Noah Bradley","R",3,"Sorcery","THS",1.1,9.7,1.7
"7","Arasta of the Endless Web",1,1,3,4,75,19.4,99.4," 1 Amulet Titan 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-21#binolino_- 
","Sam Rowan","G",4,"Enchantment,Creature","THB",0.1,1.1,1
"8","Arboreal Grazer",2,1,3,4,75,19.4,99.4," 1 Amulet Titan 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-27#leviathan_- 
","Jason Rainville","G",1,"Creature","WAR",0.1,1.1,2
"9","Archon of Emeria",1,1,3,4,75,19.4,99.4," 1 Winota 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-30#hiyarako_- 
","Ryan Pancoast","W",3,"Creature","ZNR",0.1,1.1,1
"10","Ashiok, Dream Render",10,7,23,28,82.1,63.1,93.9," 1 Dimir Control 
 2 Izzet Control 
 2 Jund Midrange 
 1 Niv To Light 
 1 WURG Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-17#albert_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-17#bcs_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-21#tiemuuu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-24#tiemuuu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-28#alemilan_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-04-29#_stream_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-05-01#integralhdk_- 
","Cynthia Sheppard","B,U",3,"Planeswalker","WAR",0.7,7.5,1.4
