"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Abrade",36,20,81,128,63.3,54.3,71.6," 2 Grixis Murktide 
 11 Izzet Delver 
 1 Izzet Painter 
 5 Sneak  &  Show 
 1 Temur Tempo 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#kentaro_hokori_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#ht_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#momsbasementstreams_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#musasabi_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#billsive_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#kiyoaggro_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#dunkin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#jpa_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#snoopy-magic_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#kentaro_hokori_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#albertosd_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#ornatepuzzles_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#arkn_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#kentaro_hokori_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#castino_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#azerate_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#plusisfive_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-25#mei_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-25#triosk_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-25#windy_- 
","Jonas De Ro","R",2,"Instant","HOU",2.3,19,1.8
"2","Abrupt Decay",9,5,23,36,63.9,46.2,79.2," 2 Elves 
 2 TES 
 1 Turbo   Depths 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#demonictutors_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#methekaptain_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#lollerstank_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#lollerstank_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#bryant_cook_st_place 
","Svetlin Velinov","B,G",2,"Instant","RTR",0.6,4.8,1.8
"3","Aether Spellbomb",1,1,3,6,50,11.8,88.2," 1 Artifacts   Blue 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#kauffj_st_place 
","Jim Nelson","",1,"Artifact","MRD",0.1,1,1
"4","Aetherflux Reservoir",1,1,6,7,85.7,42.1,99.6," 1 Karn   Echoes 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#wambocombo_th_place 
","Cliff Childs","",4,"Artifact","KLD",0.1,1,1
"5","Alpine Moon",10,9,37,53,69.8,55.7,81.7," 1 Conflict(Jeskai Control,Jeskai Tempo) 
 1 Izzet Painter 
 1 Jeskai Delver 
 6 Jeskai Tempo 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#ayeitsnick_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#thalai_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#patxi_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#minem_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#ziggy_stardust_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#ozymandias_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#silviawataru_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-25#mei_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-10-12#joker_- 
","Alayna Danner","R",1,"Enchantment","M19",0.6,8.6,1.1
"6","Ancient Grudge",4,2,10,15,66.7,38.4,88.2," 1 Madness 
 1 Temur Tempo 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#ellaone_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#arkn_th_place 
","Jim Nelson","R",2,"Instant","TSP",0.3,1.9,2
"7","Archetype of Endurance",3,3,15,21,71.4,47.8,88.7," 2 Tin   Fins   
 1 WUBR Reanimator 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#medvedev_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#camus_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#medvedev_th_place 
","Slawomir Maniak","G",8,"Enchantment,Creature","BNG",0.2,2.9,1
"8","Archon of Cruelty",2,2,10,14,71.4,41.9,91.6," 2 Tin   Fins   
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#medvedev_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#medvedev_th_place 
","Andrew Mar","B",8,"Creature","MH2",0.1,1.9,1
"9","Armageddon",4,1,3,6,50,11.8,88.2," 1 Soldier   Stompy 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#isolatedsystem_nd_place 
","Jesper Myrfors","W",4,"Sorcery","LEA",0.3,1,4
"10","Assassin's Trophy",5,5,18,32,56.2,37.7,73.6," 4 Elves 
 1 Turbo   Depths 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#demonictutors_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#lollerstank_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#runkor_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#lollerstank_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#runkor_th_place 
","Seb McKinnon","B,G",2,"Instant","GRN",0.3,4.8,1
